date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:19:35	9971/9971	---MCZ	200	added ('OK')	text/html	etag:W/%2226e5-nccgZwG/HrXkEsHAdXCV5Q%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf565?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5650251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad82?keyword=%e8%83%b8%e9%83%a8)
13:19:35	9902/9902	---MCZ	200	added ('OK')	text/html	etag:W/%2226a2-L7UQBoIgmHPqh6FLdXYMnQ%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf56a?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf56a0251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad82?keyword=%e8%83%b8%e9%83%a8)
13:19:35	10076/10076	---MCZ	200	added ('OK')	text/html	etag:W/%222750-JuXsrsdqZ5k9aa4paONarg%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf573?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5730251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad82?keyword=%e8%83%b8%e9%83%a8)
13:19:36	10235/10235	---MCZ	200	added ('OK')	text/html	etag:W/%2227ef-z6/KyFcz6/nxXULKorpdyg%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf586?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5860251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad82?keyword=%e8%83%b8%e9%83%a8)
13:19:36	10292/10292	---MCZ	200	added ('OK')	text/html	etag:W/%222828-F2N+qRKa0Nvva2bnXSkEQw%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf58b?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf58b0251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad82?keyword=%e8%83%b8%e9%83%a8)
13:19:36	10812/10812	---MCZ	200	added ('OK')	text/html	etag:W/%222a2e-hG/QrOhnC1iSVfdQYDzoOA%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf58c?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf58c0251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad82?keyword=%e8%83%b8%e9%83%a8)
13:19:36	9380/9380	---MCZ	200	added ('OK')	text/html	etag:W/%222498-LhHKfIP0bFRBF2NkGO2fcA%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf59a?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf59a0251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad82?keyword=%e8%83%b8%e9%83%a8)
13:19:37	9679/9679	---MCZ	200	added ('OK')	text/html	etag:W/%2225c3-TGj8bSlvc9cpBLbIdNkE5A%22	http://www.gotokeep.com/exercises/564b0b02a9f7e955480feffe?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/564b0b02a9f7e955480feffe0251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:38	23207/23207	---MCZ	200	added ('OK')	application/javascript	etag:W/%22FhiYQc_N90feWiWf0IMx9_Y0i3nz.gz%22	http://staticssl.keepcdn.com/show/js/training/trainingpoint-88feda9c44.js	D:/HTTrack/gotokeep/staticssl.keepcdn.com/show/js/training/trainingpoint-88feda9c44.js	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad82?keyword=%e8%83%b8%e9%83%a8)
13:19:38	9684/9684	---MCZ	200	added ('OK')	text/html	etag:W/%2225ca-b/mVKdhhBa/S4NOYpCLw6A%22	http://www.gotokeep.com/exercises/564b0b02a9f7e955480ff000?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/564b0b02a9f7e955480ff0000251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:38	9744/9744	---MCZ	200	added ('OK')	text/html	etag:W/%222604-weYt3c6lOTkpekHj8FSWxA%22	http://www.gotokeep.com/exercises/564b0b02a9f7e955480ff001?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/564b0b02a9f7e955480ff0010251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:38	9453/9453	---MCZ	200	added ('OK')	text/html	etag:W/%2224e1-vhirdfJnfeTC5raqETaWlg%22	http://www.gotokeep.com/exercises/564b0b02a9f7e955480ff002?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/564b0b02a9f7e955480ff0020251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:39	9407/9407	---MCZ	200	added ('OK')	text/html	etag:W/%2224b3-hhL5Peg58h1B7I84WT5q4g%22	http://www.gotokeep.com/exercises/564b0b02a9f7e955480ff004?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/564b0b02a9f7e955480ff0040251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:39	9369/9369	---MCZ	200	added ('OK')	text/html	etag:W/%22248d-y52qdRpk1bY5uhWyayTTJg%22	http://www.gotokeep.com/exercises/56c2975f11fc5071b04c0c61?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56c2975f11fc5071b04c0c610251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:40	9524/9524	---MCZ	200	added ('OK')	text/html	etag:W/%222528-rFsjszVCohO1/pYT8+lwFQ%22	http://www.gotokeep.com/exercises/56f3b35c11fc502da240d2bf?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56f3b35c11fc502da240d2bf0251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:40	9723/9723	---MCZ	200	added ('OK')	text/html	etag:W/%2225ef-AIMJdyPY+7NKSTe0ISa8dw%22	http://www.gotokeep.com/exercises/564b0b02a9f7e955480ff012?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/564b0b02a9f7e955480ff0120251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:40	9605/9605	---MCZ	200	added ('OK')	text/html	etag:W/%222579-VCT0nHggc25guxUOSEzPyg%22	http://www.gotokeep.com/exercises/56f3b35c11fc502da240d2ca?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56f3b35c11fc502da240d2ca0251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:40	9594/9594	---MCZ	200	added ('OK')	text/html	etag:W/%22256e-JCvNassLs20FMwhtbTB/Ww%22	http://www.gotokeep.com/exercises/56f3b35c11fc502da240d2cb?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56f3b35c11fc502da240d2cb0251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:40	9093/9093	---MCZ	200	added ('OK')	text/html	etag:W/%22237b-WCN5Aj0xu4abemcNLi/Q6Q%22	http://www.gotokeep.com/exercises/56fe2e4a11fc50672f0216a6?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56fe2e4a11fc50672f0216a60251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:41	9779/9779	---MCZ	200	added ('OK')	text/html	etag:W/%222627-53BVUybi4v1S+u3syvkNYw%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf552?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5520251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:41	9616/9616	---MCZ	200	added ('OK')	text/html	etag:W/%222584-mgSKImDizd2S43p+56P4AA%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf554?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5540251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:41	10046/10046	---MCZ	200	added ('OK')	text/html	etag:W/%222732-FWuJ5AOiqaCIV5xC9jDiIg%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf557?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5570251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:41	9888/9888	---MCZ	200	added ('OK')	text/html	etag:W/%222694-79guRY5odY0IhmgRNJkg9g%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf561?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5610251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:42	9770/9770	---MCZ	200	added ('OK')	text/html	etag:W/%22261e-ZOI7w5h210T0P7g2+2PU7w%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf564?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5640251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:42	9642/9642	---MCZ	200	added ('OK')	text/html	etag:W/%22259e-zvsW5pjeFdqFVqlAxHGGBw%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf56f?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf56f0251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:42	9788/9788	---MCZ	200	added ('OK')	text/html	etag:W/%222630-Dbd7bMf5o2UA/ISKNpAHlA%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf576?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5760251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:42	9723/9723	---MCZ	200	added ('OK')	text/html	etag:W/%2225ef-7z/QvonCF7gpjNQUZPEjgA%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf577?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5770251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:43	9853/9853	---MCZ	200	added ('OK')	text/html	etag:W/%222671-kLwdpJwKbOhcZJVu6SPDHQ%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf578?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5780251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad84?keyword=%e8%83%8c%e9%83%a8)
13:19:43	9763/9763	---MCZ	200	added ('OK')	text/html	etag:W/%222615-jH4+UjrmWcEW3M6Nmq/klw%22	http://www.gotokeep.com/exercises/56f3b35c11fc502da240d2c2?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56f3b35c11fc502da240d2c20251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad83?keyword=%e8%82%a9%e9%83%a8)
13:19:43	8712/8712	---MCZ	200	added ('OK')	text/html	etag:W/%222202-JOYc67Rm//8RTAWZW9Mgjg%22	http://www.gotokeep.com/exercises/56fe2e4a11fc50672f0216b3?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56fe2e4a11fc50672f0216b30251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad83?keyword=%e8%82%a9%e9%83%a8)
13:19:44	8658/8658	---MCZ	200	added ('OK')	text/html	etag:W/%2221cc-nBNam7H8oM6Y/IMbGGf2ZQ%22	http://www.gotokeep.com/exercises/56fe2e4a11fc50672f0216b4?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56fe2e4a11fc50672f0216b40251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad83?keyword=%e8%82%a9%e9%83%a8)
13:19:44	9437/9437	---MCZ	200	added ('OK')	text/html	etag:W/%2224d1-J7EwdkPwa+kHbVvJW/VL5Q%22	http://www.gotokeep.com/exercises/564b0b02a9f7e955480ff008?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/564b0b02a9f7e955480ff0080251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:44	9414/9414	---MCZ	200	added ('OK')	text/html	etag:W/%2224ba-G7qCY0gosG++QGzptgdQ0w%22	http://www.gotokeep.com/exercises/565d7155ac189272c60a03e9?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/565d7155ac189272c60a03e90251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:45	9443/9443	---MCZ	200	added ('OK')	text/html	etag:W/%2224d7-aobbi7ioniOHizOvTS2gzQ%22	http://www.gotokeep.com/exercises/56f3b35c11fc502da240d2c0?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56f3b35c11fc502da240d2c00251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:45	9462/9462	---MCZ	200	added ('OK')	text/html	etag:W/%2224ea-Z37Ok6HMIxhZ+MmCGwH9Eg%22	http://www.gotokeep.com/exercises/56f3b35c11fc502da240d2c3?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56f3b35c11fc502da240d2c30251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:45	9380/9380	---MCZ	200	added ('OK')	text/html	etag:W/%222498-+uMUJiC27Ouckqm7qhwBMA%22	http://www.gotokeep.com/exercises/56f3b35c11fc502da240d2c4?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56f3b35c11fc502da240d2c40251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:46	9663/9663	---MCZ	200	added ('OK')	text/html	etag:W/%2225b1-zOVcbURbKVrysIpeXVB5nw%22	http://www.gotokeep.com/exercises/56f3b35c11fc502da240d2c8?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56f3b35c11fc502da240d2c80251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:46	9327/9327	---MCZ	200	added ('OK')	text/html	etag:W/%222463-CkzVl2OmqUCoTlWtWpuDkg%22	http://www.gotokeep.com/exercises/56f3b35c11fc502da240d2c9?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56f3b35c11fc502da240d2c90251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:46	9079/9079	---MCZ	200	added ('OK')	text/html	etag:W/%22236d-mSknUSSENn2ilIJS4Jv1sA%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf553?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5530251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:46	9670/9670	---MCZ	200	added ('OK')	text/html	etag:W/%2225ba-4LsGk6LHafWCErw67Xh4/Q%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf55d?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf55d0251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:47	9569/9569	---MCZ	200	added ('OK')	text/html	etag:W/%222555-/uSunyZ6eu4Y5r6RPO2DAg%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf563?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5630251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:47	9402/9402	---MCZ	200	added ('OK')	text/html	etag:W/%2224b0-uy4drdDc7Dq/nmZGoYNQYQ%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf568?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5680251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:47	9370/9370	---MCZ	200	added ('OK')	text/html	etag:W/%222490-Nwh06TF3d24EiC2SwpAYow%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf569?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5690251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:47	9661/9661	---MCZ	200	added ('OK')	text/html	etag:W/%2225b1-UuRllJItqQGrLCVx1COnhQ%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf56b?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf56b0251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:48	9532/9532	---MCZ	200	added ('OK')	text/html	etag:W/%222530-ag34dx1slBev2rymaFux4A%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf56d?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf56d0251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:48	9079/9079	---MCZ	200	added ('OK')	text/html	etag:W/%22236d-4ngVJSAbj7raWtNbpEFchA%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf572?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf5720251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:48	9731/9731	---MCZ	200	added ('OK')	text/html	etag:W/%2225f7-NqVtQc4g+p673Ug3OJ1ZCA%22	http://www.gotokeep.com/exercises/5763d3b011fc5077c3acf57b?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/5763d3b011fc5077c3acf57b0251.html	(from http://www.gotokeep.com/trainingpoint/54826e417fb786000069ad88?keyword=%e6%89%8b%e8%87%82)
13:19:49	9280/9280	---MCZ	200	added ('OK')	text/html	etag:W/%222436-BE1JfNpNIOqTRgNHv7acQw%22	http://www.gotokeep.com/exercises/57a074f011fc505d4e15a6e8?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a074f011fc505d4e15a6e80251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:49	9239/9239	---MCZ	200	added ('OK')	text/html	etag:W/%22240d-BTk31t4c6bAP3C9KxRKXEg%22	http://www.gotokeep.com/exercises/57a074f011fc505d4e15a6f4?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a074f011fc505d4e15a6f40251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:49	8450/8450	---MCZ	200	added ('OK')	text/html	etag:W/%2220fc-gQogeKfwbMH9CaAvOKferA%22	http://www.gotokeep.com/exercises/54af5ef25c5f72d2058c5c63?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/54af5ef25c5f72d2058c5c630251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:50	9492/9492	---MCZ	200	added ('OK')	text/html	etag:W/%222508-/kAOzbggg89c7SlyL1MMew%22	http://www.gotokeep.com/exercises/55cc42d24a334c5f820adca7?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/55cc42d24a334c5f820adca70251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:50	9149/9149	---MCZ	200	added ('OK')	text/html	etag:W/%2223b3-fMFKiQw/wxE3/L9iBo0g1w%22	http://www.gotokeep.com/exercises/56038745331e338262f3d2cb?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56038745331e338262f3d2cb0251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:50	9095/9095	---MCZ	200	added ('OK')	text/html	etag:W/%22237d-laL9zDL7JqrBOqrKm/REXw%22	http://www.gotokeep.com/exercises/56038745331e338262f3d31b?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56038745331e338262f3d31b0251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:50	9404/9404	---MCZ	200	added ('OK')	text/html	etag:W/%2224b0-XrZNy2jQC2mK5nl9JslxFw%22	http://www.gotokeep.com/exercises/56038745331e338262f3d31d?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56038745331e338262f3d31d0251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:50	9320/9320	---MCZ	200	added ('OK')	text/html	etag:W/%22245c-P0xgsHJrmPqN5rAGb/9CPw%22	http://www.gotokeep.com/exercises/56038745331e338262f3d32a?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56038745331e338262f3d32a0251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:51	8918/8918	---MCZ	200	added ('OK')	text/html	etag:W/%2222ce-6PyMS9VDrG47hawnVlL4IQ%22	http://www.gotokeep.com/exercises/56038745331e338262f3d330?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56038745331e338262f3d3300251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:51	9107/9107	---MCZ	200	added ('OK')	text/html	etag:W/%222389-nK1j+iGrfaT9r9GxZpbpHQ%22	http://www.gotokeep.com/exercises/56038745331e338262f3d333?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56038745331e338262f3d3330251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:51	9090/9090	---MCZ	200	added ('OK')	text/html	etag:W/%222378-PYMGYXG6LnjYsiPEucHWSA%22	http://www.gotokeep.com/exercises/56038745331e338262f3d353?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/56038745331e338262f3d3530251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:51	9323/9323	---MCZ	200	added ('OK')	text/html	etag:W/%222461-sX+5niSBzNbxiNAuE/FsbA%22	http://www.gotokeep.com/exercises/57a074f011fc505d4e15a703?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a074f011fc505d4e15a7030251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:52	9188/9188	---MCZ	200	added ('OK')	text/html	etag:W/%2223da-tGnQ+bFHmqKtmnJy/NhjBw%22	http://www.gotokeep.com/exercises/57a074f011fc505d4e15a70a?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57a074f011fc505d4e15a70a0251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:52	9320/9320	---MCZ	200	added ('OK')	text/html	etag:W/%22245c-N7FD597D6liQgavVNGHjog%22	http://www.gotokeep.com/exercises/57ce5e7b96b63f36193a6420?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57ce5e7b96b63f36193a64200251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:52	9440/9440	---MCZ	200	added ('OK')	text/html	etag:W/%2224d4-uetVwbTMuly80SW7Uhx5Ig%22	http://www.gotokeep.com/exercises/57ce5e8096b63f36193a642f?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57ce5e8096b63f36193a642f0251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:52	9409/9409	---MCZ	200	added ('OK')	text/html	etag:W/%2224b5-3a6NIbVF2YQaczR+7X0j9Q%22	http://www.gotokeep.com/exercises/57ce5e8496b63f36193a6443?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57ce5e8496b63f36193a64430251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:53	8906/8906	---MCZ	200	added ('OK')	text/html	etag:W/%2222c2-eLRdQ5sQTPGNZdqw2Q3rHQ%22	http://www.gotokeep.com/exercises/57e34a8209a2d8a73b790691?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57e34a8209a2d8a73b7906910251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:53	9091/9091	---MCZ	200	added ('OK')	text/html	etag:W/%22237b-wSnCnYny8yqafPiSYOzS3A%22	http://www.gotokeep.com/exercises/57e34a8809a2d8a73b7906a0?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57e34a8809a2d8a73b7906a00251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
13:19:53	9107/9107	---MCZ	200	added ('OK')	text/html	etag:W/%22238b-WJrZZmgwBkZztGmgg9FgyQ%22	http://www.gotokeep.com/exercises/57e34a8d09a2d8a73b7906aa?gender=f	D:/HTTrack/gotokeep/www.gotokeep.com/exercises/57e34a8d09a2d8a73b7906aa0251.html	(from http://www.gotokeep.com/trainingpoint/55cb1b72bfbf17f934371eba?keyword=%e9%a2%88%e9%83%a8)
